,termID,mainOntology
39336,1900261,P
39337,1900262,P
39338,1900263,P
39339,1900264,P
39340,1900265,P
39341,1900266,P
39342,1900267,P
39343,1900268,P
39344,1900269,P
39345,1900270,P
39346,1900271,P
39347,1900272,P
39348,1900273,P
39349,1900274,P
39350,1900275,P
39351,1900276,P
39352,1900277,P
39353,1900278,P
39354,1900279,P
39355,1900280,P
39356,1900281,P
39357,1900282,P
39358,1900283,P
39359,1900284,P
39360,1900285,P
39361,1900286,P
39362,1900287,P
39363,1900288,P
39364,1900289,P
39365,1900290,P
39366,1900291,P
39367,1900292,P
39368,1900293,P
39369,1900294,P
39370,1900295,P
39371,1900296,P
39372,1900297,P
39373,1900298,P
39374,1900299,P
39375,1900300,P
39376,1900301,P
39377,1900302,P
39378,1900303,P
39379,1900304,P
39380,1900305,P
39381,1900306,P
39382,1900307,P
39383,1900308,P
39384,1900309,P
39385,1900310,P
39386,1900311,P
39387,1900312,P
39388,1900313,P
39389,1900314,P
39390,1900315,P
39391,1900316,P
39392,1900317,P
39393,1900318,P
39394,1900319,P
39395,1900320,P
39396,1900321,P
39397,1900322,P
39398,1900323,P
39399,1900324,P
39400,1900325,P
39401,1900326,P
39402,1900327,P
39403,1900328,P
39404,1900329,P
39405,1900330,P
39406,1900331,P
39407,1900332,P
39408,1900333,P
39409,1900334,P
39410,1900335,P
39411,1900336,P
39412,1900337,P
39413,1900338,P
39414,1900339,P
39415,1900340,P
39416,1900341,P
39417,1900342,P
39418,1900343,P
39419,1900344,P
39420,1900345,P
39421,1900346,P
39422,1900347,P
39423,1900348,P
39424,1900349,P
39425,1900350,P
39426,1900351,P
39427,1900352,P
39428,1900353,P
39429,1900354,P
39430,1900355,P
39431,1900356,P
39432,1900357,P
39433,1900358,P
39434,1900359,P
39435,1900360,P
39436,1900361,P
39437,1900362,P
39438,1900363,P
39439,1900364,P
39440,1900365,P
39441,1900366,P
39442,1900367,P
39443,1900368,P
39444,1900369,P
39445,1900370,P
39446,1900371,P
39447,1900372,P
39448,1900373,P
39449,1900374,P
39450,1900375,P
39451,1900376,P
39452,1900377,P
39453,1900378,P
39454,1900379,P
39455,1900380,P
39456,1900381,P
39457,1900382,P
39458,1900383,P
39459,1900384,P
39460,1900385,P
39461,1900386,P
39462,1900387,P
39463,1900388,P
39464,1900389,P
39465,1900390,P
39466,1900391,P
39467,1900392,P
39468,1900393,P
39469,1900394,P
39470,1900395,P
39471,1900396,P
39472,1900397,P
39473,1900398,P
39474,1900399,P
39475,1900400,P
39476,1900402,P
39477,1900403,P
39478,1900404,P
39479,1900405,P
39480,1900406,P
39481,1900407,P
39482,1900408,P
39483,1900409,P
39484,1900410,P
39485,1900411,P
39486,1900412,P
39487,1900413,P
39488,1900414,P
39489,1900415,P
39490,1900416,P
39491,1900417,P
39492,1900418,P
39493,1900419,P
39494,1900420,P
39495,1900421,P
39496,1900422,P
39497,1900423,P
39498,1900424,P
39499,1900425,P
39500,1900426,P
39501,1900427,P
39502,1900428,P
39503,1900429,P
39504,1900430,P
39505,1900431,P
39506,1900432,P
39507,1900433,P
39508,1900434,P
39509,1900435,P
39510,1900436,P
39511,1900437,P
39512,1900438,P
39513,1900439,P
39514,1900440,P
39515,1900441,P
39516,1900442,P
39517,1900443,P
39518,1900444,P
39519,1900445,P
39520,1900446,P
39521,1900447,P
39522,1900448,P
39523,1900449,P
39524,1900450,P
39525,1900451,P
39526,1900452,P
39527,1900453,P
39528,1900454,P
39529,1900455,P
39530,1900456,P
39531,1900457,P
39532,1900458,P
39533,1900459,P
39534,1900460,P
39535,1900461,P
39536,1900462,P
39537,1900463,P
39538,1900464,P
39539,1900465,P
39540,1900466,P
39541,1900467,P
39542,1900468,P
39543,1900469,P
39544,1900470,P
39545,1900471,P
39546,1900472,P
39547,1900473,P
39548,1900474,P
39549,1900477,P
39550,1900478,P
39551,1900479,P
39552,1900480,P
39553,1900481,P
39554,1900482,P
39555,1900483,P
39556,1900484,P
39557,1900485,P
39558,1900486,P
39559,1900487,P
39560,1900488,P
39561,1900489,P
39562,1900490,P
39563,1900491,P
39564,1900492,P
39565,1900493,P
39566,1900494,P
39567,1900495,P
39568,1900496,P
39569,1900497,P
39570,1900498,P
39571,1900499,P
39572,1900500,P
39573,1900501,P
39574,1900502,P
39575,1900503,P
39576,1900504,P
39577,1900505,P
39578,1900506,P
39579,1900507,P
39580,1900508,P
39581,1900509,P
39582,1900510,P
39583,1900511,P
39584,1900512,P
39585,1900513,P
39586,1900514,P
39587,1900515,P
39588,1900516,P
39589,1900517,P
39590,1900518,P
39591,1900519,P
39592,1900520,P
39593,1900521,P
39594,1900522,P
39595,1900523,P
39596,1900524,P
39597,1900525,P
39598,1900526,P
39599,1900527,P
39600,1900528,P
39601,1900529,P
39602,1900530,P
39603,1900531,P
39604,1900532,P
39605,1900533,P
39606,1900534,P
39607,1900535,P
39608,1900536,P
39609,1900537,P
39610,1900538,P
39611,1900539,P
39612,1900540,P
39613,1900541,P
39614,1900542,P
39615,1900543,P
39616,1900544,P
39617,1900545,P
39618,1900546,P
39619,1900547,P
39620,1900548,P
39621,1900549,P
39622,1900550,P
39623,1900551,P
39624,1900552,P
39625,1900553,P
39626,1900554,P
39627,1900555,P
39628,1900556,P
39629,1900557,P
39630,1900558,P
39631,1900559,P
39632,1900560,P
39633,1900561,P
39634,1900562,P
39635,1900563,P
39636,1900564,P
39637,1900565,P
39638,1900566,P
39639,1900567,P
39640,1900568,P
39641,1900569,P
39642,1900570,P
39643,1900571,P
39644,1900572,P
39645,1900573,P
39646,1900574,P
39647,1900575,P
39648,1900576,P
39649,1900577,P
39650,1900578,P
39651,1900579,P
39652,1900580,P
39653,1900581,P
39654,1900582,P
39655,1900583,P
39656,1900584,P
39657,1900585,P
39658,1900586,P
39659,1900587,P
39660,1900588,P
39661,1900589,P
39662,1900590,P
39663,1900591,P
39664,1900592,P
39665,1900593,P
39666,1900594,P
39667,1900595,P
39668,1900596,P
39669,1900597,P
39670,1900598,P
39671,1900599,P
39672,1900600,P
39673,1900601,P
39674,1900602,P
39675,1900603,P
39676,1900604,P
39677,1900605,P
39678,1900606,P
39679,1900607,P
39680,1900608,P
39681,1900609,P
39682,1900610,P
39683,1900611,P
39684,1900612,P
39685,1900613,P
39686,1900614,P
39687,1900615,P
39688,1900616,P
39689,1900617,P
39690,1900618,P
39691,1900623,P
39692,1900624,P
39693,1900625,P
39694,1900626,P
39695,1900627,P
39696,1900628,P
39697,1900629,P
39698,1900630,P
39699,1900631,P
39700,1900632,P
39701,1900633,P
39702,1900634,P
39703,1900635,P
39704,1900636,P
39705,1900637,P
39706,1900638,P
39707,1900639,P
39708,1900640,P
39709,1900641,P
39710,1900642,P
39711,1900643,P
39712,1900644,P
39713,1900645,P
39714,1900646,P
39715,1900647,P
39716,1900648,P
39717,1900649,P
39718,1900650,P
39719,1900651,P
39720,1900652,P
39721,1900653,P
39722,1900654,P
39723,1900655,P
39724,1900656,P
39725,1900657,P
39726,1900658,P
39727,1900659,P
39728,1900660,P
39729,1900661,P
39730,1900662,P
39731,1900663,P
39732,1900664,P
39733,1900665,P
39734,1900666,P
39735,1900667,P
39736,1900668,P
39737,1900669,P
39738,1900670,P
39739,1900671,P
39740,1900672,P
39741,1900673,P
39742,1900674,P
39743,1900675,P
39744,1900676,P
39745,1900677,P
39746,1900678,P
39747,1900679,P
39748,1900680,P
39749,1900681,P
39750,1900682,P
39751,1900683,P
39752,1900684,P
39753,1900685,P
39754,1900686,P
39755,1900687,P
39756,1900688,P
39757,1900689,P
39758,1900690,P
39759,1900691,P
39760,1900692,P
39761,1900693,P
39762,1900694,P
39763,1900695,P
39764,1900696,P
39765,1900697,P
39766,1900698,P
39767,1900699,P
39768,1900700,P
39769,1900701,P
39770,1900702,P
39771,1900703,P
39772,1900704,P
39773,1900705,P
39774,1900706,P
39775,1900707,P
39776,1900708,P
39777,1900709,P
39778,1900710,P
39779,1900711,P
39780,1900712,P
39781,1900713,P
39782,1900714,P
39783,1900715,P
39784,1900716,P
39785,1900717,P
39786,1900718,P
39787,1900719,P
39788,1900720,P
39789,1900721,P
39790,1900722,P
39791,1900723,P
39792,1900724,P
39793,1900725,P
39794,1900726,P
39795,1900727,P
39796,1900728,P
39797,1900729,P
39798,1900730,P
39799,1900731,P
39800,1900732,P
39801,1900733,P
39802,1900734,P
39803,1900735,P
39804,1900736,P
39805,1900737,P
39806,1900738,P
39807,1900739,P
39808,1900740,P
39809,1900741,P
39810,1900742,P
39811,1900743,P
39812,1900744,P
39813,1900745,P
39814,1900746,P
39815,1900747,P
39816,1900748,P
39817,1900749,P
39818,1900750,F
39819,1900751,P
39820,1900752,P
39821,1900753,P
39822,1900754,P
39823,1900756,P
39824,1900757,P
39825,1900758,P
39826,1900759,P
39827,1900760,P
39828,1900761,P
39829,1900762,P
39830,1900763,P
39831,1900764,P
39832,1900765,P
39833,1900766,P
39834,1900767,P
39835,1900768,P
39836,1900769,P
39837,1900770,P
39838,1900771,P
39839,1900772,P
39840,1900773,P
39841,1900774,P
39842,1900775,P
39843,1900776,P
39844,1900777,P
39845,1900778,P
39846,1900779,P
39847,1900780,P
39848,1900781,P
39849,1900782,P
39850,1900783,P
39851,1900784,P
39852,1900785,P
39853,1900786,P
39854,1900787,P
39855,1900788,P
39856,1900789,P
39857,1900790,P
39858,1900791,P
39859,1900792,P
39860,1900793,P
39861,1900794,P
39862,1900795,P
39863,1900796,P
39864,1900797,P
39865,1900798,P
39866,1900799,P
39867,1900800,P
39868,1900801,P
39869,1900802,P
39870,1900803,P
39871,1900804,P
39872,1900805,P
39873,1900806,P
39874,1900807,P
39875,1900808,P
39876,1900809,P
39877,1900810,P
39878,1900811,P
39879,1900812,P
39880,1900813,P
39881,1900814,P
39882,1900815,P
39883,1900816,P
39884,1900817,P
39885,1900818,P
39886,1900819,P
39887,1900820,P
39888,1900821,P
39889,1900822,P
39890,1900823,P
39891,1900824,P
39892,1900825,P
39893,1900826,P
39894,1900827,P
39895,1900828,P
39896,1900829,P
39897,1900830,P
39898,1900831,P
39899,1900832,P
39900,1900833,P
39901,1900834,P
39902,1900835,P
39903,1900836,P
39904,1900837,P
39905,1900838,P
39906,1900839,P
39907,1900840,P
39908,1900841,P
39909,1900842,P
39910,1900843,P
39911,1900844,P
39912,1900845,P
39913,1900846,P
39914,1900847,P
39915,1900848,P
39916,1900849,P
39917,1900850,P
39918,1900851,P
39919,1900852,P
39920,1900853,P
39921,1900854,P
39922,1900855,P
39923,1900856,P
39924,1900857,P
39925,1900858,P
39926,1900859,P
39927,1900860,P
39928,1900861,P
39929,1900862,P
39930,1900863,P
39931,1900864,P
39932,1900865,P
39933,1900866,P
39934,1900867,P
39935,1900868,P
39936,1900869,P
39937,1900870,P
39938,1900871,P
39939,1900872,P
39940,1900873,P
39941,1900874,P
39942,1900875,P
39943,1900876,P
39944,1900877,P
39945,1900878,P
39946,1900879,P
39947,1900880,P
39948,1900881,P
39949,1900882,P
39950,1900883,P
39951,1900884,P
39952,1900885,P
39953,1900886,P
39954,1900887,P
39955,1900888,P
39956,1900889,P
39957,1900890,P
39958,1900891,P
39959,1900892,P
39960,1900893,P
39961,1900894,P
39962,1900895,P
39963,1900896,P
39964,1900897,P
39965,1900898,P
39966,1900899,P
39967,1900900,P
39968,1900901,P
39969,1900902,P
39970,1900903,P
39971,1900904,P
39972,1900905,P
39973,1900906,P
39974,1900907,P
39975,1900908,P
39976,1900909,P
39977,1900910,P
39978,1900911,P
39979,1900912,P
39980,1900913,P
39981,1900914,P
39982,1900915,P
39983,1900916,P
39984,1900917,P
39985,1900918,P
39986,1900919,P
39987,1900923,P
39988,1900924,P
39989,1900925,P
39990,1900926,P
39991,1900927,P
39992,1900928,P
39993,1900929,P
39994,1900930,P
39995,1900931,P
39996,1900932,P
39997,1900933,P
39998,1900934,P
39999,1900935,P
40000,1900936,P
40001,1900937,P
40002,1900938,P
40003,1900939,P
40004,1900940,P
40005,1900941,P
40006,1900942,P
40007,1900943,P
40008,1900944,P
40009,1900945,P
40010,1900946,P
40011,1900947,P
40012,1900948,P
40013,1900949,P
40014,1900950,P
40015,1900951,P
40016,1900952,P
40017,1900953,P
40018,1900954,P
40019,1900955,P
40020,1900956,P
40021,1900957,P
40022,1900958,P
40023,1900959,P
40024,1900960,P
40025,1900961,P
40026,1900962,P
40027,1900963,P
40028,1900964,P
40029,1900965,P
40030,1900966,P
40031,1900967,P
40032,1900968,P
40033,1900969,P
40034,1900970,P
40035,1900971,P
40036,1900972,P
40037,1900973,P
40038,1900974,P
40039,1900975,P
40040,1900976,P
40041,1900977,P
40042,1900978,P
40043,1900979,P
40044,1900980,P
40045,1900981,P
40046,1900982,P
40047,1900983,P
40048,1900984,P
40049,1900985,P
40050,1900986,P
40051,1900987,P
40052,1900988,P
40053,1900989,P
40054,1900990,P
40055,1900991,P
40056,1900992,P
40057,1900993,P
40058,1900994,P
40059,1900995,F
40060,1900996,P
40061,1900997,P
40062,1900998,P
40063,1900999,P
40064,1901000,P
40065,1901001,P
40066,1901002,P
40067,1901003,P
40068,1901004,P
40069,1901005,P
40070,1901006,P
40071,1901007,P
40072,1901008,P
40073,1901009,P
40074,1901010,P
40075,1901011,P
40076,1901012,P
40077,1901013,P
40078,1901014,P
40079,1901015,P
40080,1901016,P
40081,1901017,P
40082,1901018,P
40083,1901019,P
40084,1901020,P
40085,1901021,P
40086,1901022,P
40087,1901023,P
40088,1901024,P
40089,1901025,P
40090,1901026,P
40091,1901027,P
40092,1901028,P
40093,1901029,P
40094,1901030,P
40095,1901031,P
40096,1901032,P
40097,1901033,P
40098,1901034,P
40099,1901035,P
40100,1901036,P
40101,1901037,P
40102,1901038,P
40103,1901039,P
40104,1901040,P
40105,1901041,P
40106,1901043,P
40107,1901044,P
40108,1901045,P
40109,1901046,P
40110,1901047,P
40111,1901048,P
40112,1901049,P
40113,1901050,P
40114,1901051,P
40115,1901052,P
40116,1901053,P
40117,1901054,P
40118,1901055,P
40119,1901056,P
40120,1901057,P
40121,1901058,P
40122,1901059,P
40123,1901060,P
40124,1901061,P
40125,1901062,P
40126,1901063,P
40127,1901064,P
40128,1901065,P
40129,1901066,P
40130,1901067,P
40131,1901068,P
40132,1901069,P
40133,1901070,P
40134,1901071,P
40135,1901072,P
40136,1901073,P
40137,1901074,P
40138,1901075,P
40139,1901076,P
40140,1901077,P
40141,1901078,P
40142,1901079,P
40143,1901080,P
40144,1901081,P
40145,1901082,P
40146,1901083,P
40147,1901084,P
40148,1901085,P
40149,1901086,P
40150,1901087,P
40151,1901088,P
40152,1901089,P
40153,1901090,P
40154,1901091,P
40155,1901092,P
40156,1901093,P
40157,1901094,P
40158,1901095,P
40159,1901096,P
40160,1901097,P
40161,1901098,P
40162,1901099,P
40163,1901101,P
40164,1901102,P
40165,1901103,P
40166,1901104,P
40167,1901105,P
40168,1901106,P
40169,1901107,P
40170,1901108,P
40171,1901109,P
40172,1901110,P
40173,1901111,P
40174,1901112,P
40175,1901113,P
40176,1901114,P
40177,1901115,P
40178,1901116,P
40179,1901117,P
40180,1901118,P
40181,1901119,P
40182,1901120,P
40183,1901121,P
40184,1901122,P
40185,1901123,P
40186,1901124,P
40187,1901125,P
40188,1901126,P
40189,1901127,P
40190,1901128,P
40191,1901129,P
40192,1901130,P
40193,1901131,P
40194,1901132,P
40195,1901133,P
40196,1901134,P
40197,1901135,P
40198,1901136,P
40199,1901137,P
40200,1901140,P
40201,1901141,P
40202,1901142,P
40203,1901143,P
40204,1901144,P
40205,1901145,P
40206,1901146,P
40207,1901147,P
40208,1901148,P
40209,1901149,F
40210,1901150,P
40211,1901151,P
40212,1901152,P
40213,1901153,P
40214,1901154,P
40215,1901155,P
40216,1901156,P
40217,1901157,P
40218,1901158,P
40219,1901159,P
40220,1901160,P
40221,1901161,P
40222,1901162,P
40223,1901163,P
40224,1901164,P
40225,1901165,P
40226,1901166,P
40227,1901167,P
40228,1901168,P
40229,1901169,P
40230,1901170,P
40231,1901171,P
40232,1901172,P
40233,1901173,P
40234,1901174,P
40235,1901175,P
40236,1901176,P
40237,1901177,P
40238,1901178,P
40239,1901179,P
40240,1901180,P
40241,1901181,P
40242,1901182,P
40243,1901183,P
40244,1901184,P
40245,1901185,P
40246,1901186,P
40247,1901187,P
40248,1901188,P
40249,1901189,P
40250,1901190,P
40251,1901191,P
40252,1901192,P
40253,1901193,P
40254,1901194,P
40255,1901195,P
40256,1901196,P
40257,1901197,P
40258,1901198,P
40259,1901199,P
40260,1901200,P
40261,1901201,P
40262,1901202,P
40263,1901203,P
40264,1901204,P
40265,1901205,P
40266,1901206,P
40267,1901207,P
40268,1901208,P
40269,1901209,P
40270,1901210,P
40271,1901211,P
40272,1901212,P
40273,1901213,P
40274,1901214,P
40275,1901215,P
40276,1901216,P
40277,1901217,P
40278,1901218,P
40279,1901219,P
40280,1901220,P
40281,1901221,P
40282,1901222,P
40283,1901223,P
40284,1901224,P
40285,1901225,P
40286,1901226,P
40287,1901227,P
40288,1901228,P
40289,1901229,P
40290,1901230,P
40291,1901231,P
40292,1901232,P
40293,1901233,P
40294,1901234,P
40295,1901235,F
40296,1901236,F
40297,1901237,F
40298,1901238,F
40299,1901239,F
40300,1901241,F
40301,1901242,F
40302,1901243,F
40303,1901244,P
40304,1901245,P
40305,1901246,P
40306,1901247,P
40307,1901248,P
40308,1901249,P
40309,1901250,P
40310,1901251,P
40311,1901252,P
40312,1901253,P
40313,1901254,P
40314,1901255,P
40315,1901256,P
40316,1901257,P
40317,1901258,P
40318,1901259,P
40319,1901260,P
40320,1901261,P
40321,1901262,P
40322,1901263,P
40323,1901264,P
40324,1901265,F
40325,1901266,P
40326,1901267,P
40327,1901268,P
40328,1901269,P
40329,1901270,P
40330,1901271,P
40331,1901272,P
40332,1901273,P
40333,1901274,P
40334,1901275,P
40335,1901276,P
40336,1901277,P
40337,1901278,P
40338,1901279,P
40339,1901280,P
40340,1901281,P
40341,1901282,P
40342,1901283,P
40343,1901284,P
40344,1901285,P
40345,1901286,P
40346,1901287,P
40347,1901288,P
40348,1901289,P
40349,1901290,P
40350,1901291,P
40351,1901292,P
40352,1901293,P
40353,1901294,P
40354,1901295,P
40355,1901296,P
40356,1901297,P
40357,1901298,P
40358,1901299,P
40359,1901300,P
40360,1901301,P
40361,1901303,P
40362,1901304,P
40363,1901305,P
40364,1901307,P
40365,1901308,P
40366,1901309,P
40367,1901310,P
40368,1901311,P
40369,1901312,P
40370,1901313,P
40371,1901314,P
40372,1901315,P
40373,1901316,P
40374,1901317,P
40375,1901318,P
40376,1901319,P
40377,1901320,P
40378,1901321,P
40379,1901322,P
40380,1901323,P
40381,1901324,P
40382,1901325,P
40383,1901326,P
40384,1901327,P
40385,1901328,P
40386,1901329,P
40387,1901330,P
40388,1901331,P
40389,1901332,P
40390,1901333,P
40391,1901334,P
40392,1901335,P
40393,1901336,P
40394,1901337,P
40395,1901338,F
40396,1901339,P
40397,1901340,P
40398,1901341,P
40399,1901342,P
40400,1901343,P
40401,1901344,P
40402,1901345,P
40403,1901346,P
40404,1901347,P
40405,1901348,P
40406,1901349,P
40407,1901350,P
40408,1901351,P
40409,1901352,P
40410,1901353,P
40411,1901354,P
40412,1901355,P
40413,1901356,P
40414,1901357,P
40415,1901358,P
40416,1901359,F
40417,1901360,P
40418,1901361,P
40419,1901362,P
40420,1901363,F
40421,1901364,P
40422,1901365,P
40423,1901366,P
40424,1901367,P
40425,1901369,P
40426,1901370,P
40427,1901371,P
40428,1901372,P
40429,1901373,P
40430,1901374,P
40431,1901375,F
40432,1901376,P
40433,1901377,P
40434,1901378,P
40435,1901379,P
40436,1901380,P
40437,1901381,P
40438,1901382,P
40439,1901383,P
40440,1901384,P
40441,1901385,P
40442,1901386,P
40443,1901387,P
40444,1901388,P
40445,1901389,P
40446,1901390,P
40447,1901392,P
40448,1901393,P
40449,1901394,P
40450,1901395,P
40451,1901396,P
40452,1901397,P
40453,1901398,P
40454,1901399,P
40455,1901400,P
40456,1901401,P
40457,1901402,P
40458,1901403,P
40459,1901404,P
40460,1901405,P
40461,1901406,P
40462,1901407,P
40463,1901408,P
40464,1901409,P
40465,1901410,P
40466,1901411,P
40467,1901412,P
40468,1901413,P
40469,1901414,P
40470,1901415,P
40471,1901416,P
40472,1901417,P
40473,1901418,P
40474,1901419,P
40475,1901420,P
40476,1901421,P
40477,1901422,P
40478,1901423,P
40479,1901424,P
40480,1901425,P
40481,1901426,P
40482,1901427,P
40483,1901428,P
40484,1901429,P
40485,1901430,P
40486,1901431,P
40487,1901432,P
40488,1901433,P
40489,1901434,P
40490,1901435,P
40491,1901436,P
40492,1901437,P
40493,1901438,P
40494,1901439,P
40495,1901440,P
40496,1901441,P
40497,1901442,P
40498,1901443,P
40499,1901444,P
40500,1901445,P
40501,1901446,P
40502,1901447,P
40503,1901448,P
40504,1901449,P
40505,1901450,P
40506,1901451,P
40507,1901452,P
40508,1901453,P
40509,1901454,P
40510,1901455,P
40511,1901456,P
40512,1901457,P
40513,1901458,P
40514,1901459,P
40515,1901460,P
40516,1901461,P
40517,1901462,P
40518,1901463,P
40519,1901464,P
40520,1901465,P
40521,1901466,P
40522,1901467,P
40523,1901468,P
40524,1901469,P
40525,1901470,P
40526,1901471,P
40527,1901472,P
40528,1901474,F
40529,1901475,P
40530,1901477,P
40531,1901478,F
40532,1901479,F
40533,1901480,F
40534,1901481,P
40535,1901482,P
40536,1901483,P
40537,1901484,P
40538,1901485,P
40539,1901486,P
40540,1901487,P
40541,1901488,P
40542,1901489,P
40543,1901490,P
40544,1901491,P
40545,1901492,P
40546,1901493,P
40547,1901494,P
40548,1901495,P
40549,1901496,P
40550,1901497,P
40551,1901498,P
40552,1901499,P
40553,1901500,P
40554,1901501,P
40555,1901502,P
40556,1901503,P
40557,1901504,P
40558,1901505,F
40559,1901506,P
40560,1901507,P
40561,1901508,P
40562,1901509,P
40563,1901510,P
40564,1901511,P
40565,1901512,P
40566,1901513,F
40567,1901514,F
40568,1901515,F
40569,1901516,P
40570,1901517,P
40571,1901518,P
40572,1901519,P
40573,1901520,P
40574,1901521,P
40575,1901522,P
40576,1901523,P
40577,1901524,P
40578,1901525,P
40579,1901526,P
40580,1901527,P
40581,1901528,P
40582,1901529,P
40583,1901530,P
40584,1901531,F
40585,1901532,P
40586,1901533,P
40587,1901534,P
40588,1901535,P
40589,1901536,P
40590,1901537,P
40591,1901538,P
40592,1901539,P
40593,1901540,P
40594,1901541,P
40595,1901542,P
40596,1901543,P
40597,1901544,P
40598,1901545,P
40599,1901546,P
40600,1901547,P
40601,1901548,P
40602,1901550,P
40603,1901551,P
40604,1901552,P
40605,1901553,P
40606,1901554,P
40607,1901555,P
40608,1901556,P
40609,1901557,P
40610,1901558,P
40611,1901559,P
40612,1901560,P
40613,1901561,P
40614,1901562,P
40615,1901563,P
40616,1901564,P
40617,1901565,P
40618,1901566,P
40619,1901567,F
40620,1901568,P
40621,1901569,P
40622,1901570,P
40623,1901571,P
40624,1901572,P
40625,1901573,P
40626,1901574,P
40627,1901575,P
40628,1901576,P
40629,1901577,P
40630,1901578,P
40631,1901579,P
40632,1901580,P
40633,1901581,P
40634,1901582,P
40635,1901583,P
40636,1901584,F
40637,1901585,P
40638,1901586,P
40639,1901587,P
40640,1901588,C
40641,1901589,C
40642,1901591,P
40643,1901592,P
40644,1901593,P
40645,1901594,P
40646,1901595,P
40647,1901596,P
40648,1901597,P
40649,1901598,P
40650,1901599,P
40651,1901600,P
40652,1901601,P
40653,1901602,F
40654,1901604,F
40655,1901605,P
40656,1901606,P
40657,1901607,P
40658,1901608,P
40659,1901609,P
40660,1901610,P
40661,1901611,F
40662,1901612,F
40663,1901613,P
40664,1901614,P
40665,1901615,P
40666,1901616,P
40667,1901617,P
40668,1901618,F
40669,1901619,P
40670,1901620,P
40671,1901621,P
40672,1901622,P
40673,1901623,P
40674,1901624,P
40675,1901625,P
40676,1901626,P
40677,1901627,P
40678,1901628,P
40679,1901629,P
40680,1901630,P
40681,1901631,P
40682,1901632,P
40683,1901633,P
40684,1901634,P
40685,1901635,P
40686,1901636,P
40687,1901637,P
40688,1901638,P
40689,1901639,P
40690,1901640,F
40691,1901641,F
40692,1901642,P
40693,1901643,P
40694,1901644,P
40695,1901645,P
40696,1901646,P
40697,1901647,P
40698,1901648,P
40699,1901649,P
40700,1901650,P
40701,1901651,P
40702,1901652,P
40703,1901653,P
40704,1901654,P
40705,1901655,P
40706,1901656,P
40707,1901657,P
40708,1901658,P
40709,1901659,P
40710,1901660,P
40711,1901661,P
40712,1901662,P
40713,1901663,P
40714,1901664,P
40715,1901665,P
40716,1901666,P
40717,1901667,P
40718,1901668,P
40719,1901670,P
40720,1901671,P
40721,1901672,P
40722,1901673,P
40723,1901674,P
40724,1901675,P
40725,1901676,P
40726,1901678,P
40727,1901679,P
40728,1901680,F
40729,1901681,F
40730,1901682,F
40731,1901683,F
40732,1901684,P
40733,1901685,P
40734,1901686,P
40735,1901687,P
40736,1901691,F
40737,1901692,P
40738,1901693,P
40739,1901694,P
40740,1901695,P
40741,1901696,P
40742,1901697,P
40743,1901698,P
40744,1901699,P
40745,1901700,P
40746,1901701,P
40747,1901702,F
40748,1901703,P
40749,1901704,P
40750,1901705,P
40751,1901706,P
40752,1901707,F
40753,1901708,P
40754,1901709,P
40755,1901710,P
40756,1901711,P
40757,1901712,P
40758,1901713,P
40759,1901714,P
40760,1901715,P
40761,1901716,P
40762,1901717,P
40763,1901718,P
40764,1901719,P
40765,1901720,P
40766,1901721,P
40767,1901722,P
40768,1901723,P
40769,1901724,P
40770,1901725,P
40771,1901726,P
40772,1901727,P
40773,1901728,P
40774,1901729,P
40775,1901730,P
40776,1901731,P
40777,1901732,P
40778,1901733,P
40779,1901734,P
40780,1901735,P
40781,1901736,P
40782,1901737,P
40783,1901738,P
40784,1901739,P
40785,1901740,P
40786,1901741,P
40787,1901742,P
40788,1901743,P
40789,1901744,P
40790,1901745,P
40791,1901746,P
40792,1901747,P
40793,1901748,P
40794,1901749,P
40795,1901750,P
40796,1901751,P
40797,1901752,P
40798,1901753,P
40799,1901754,P
40800,1901755,P
40801,1901756,P
40802,1901757,P
40803,1901758,P
40804,1901759,P
40805,1901760,P
40806,1901761,P
40807,1901762,P
40808,1901763,P
40809,1901764,P
40810,1901765,P
40811,1901766,P
40812,1901767,P
40813,1901768,P
40814,1901769,P
40815,1901770,P
40816,1901771,P
40817,1901772,P
40818,1901773,P
40819,1901774,P
40820,1901775,P
40821,1901776,P
40822,1901777,P
40823,1901778,P
40824,1901779,P
40825,1901780,P
40826,1901781,P
40827,1901782,P
40828,1901783,P
40829,1901784,P
40830,1901785,P
40831,1901786,P
40832,1901787,P
40833,1901788,P
40834,1901789,P
40835,1901790,P
40836,1901791,P
40837,1901792,P
40838,1901793,P
40839,1901794,P
40840,1901795,P
40841,1901796,P
40842,1901797,P
40843,1901798,P
40844,1901799,P
40845,1901800,P
40846,1901801,P
40847,1901802,P
40848,1901803,P
40849,1901804,P
40850,1901805,P
40851,1901806,P
40852,1901807,P
40853,1901808,P
40854,1901809,P
40855,1901810,P
40856,1901811,P
40857,1901812,P
40858,1901813,P
40859,1901814,P
40860,1901815,P
40861,1901816,P
40862,1901817,P
40863,1901818,P
40864,1901819,P
40865,1901820,P
40866,1901821,P
40867,1901822,P
40868,1901823,P
40869,1901824,P
40870,1901825,P
40871,1901826,P
40872,1901827,P
40873,1901828,P
40874,1901829,P
40875,1901830,P
40876,1901831,P
40877,1901832,P
40878,1901833,P
40879,1901834,P
40880,1901835,P
40881,1901836,P
40882,1901837,P
40883,1901838,P
40884,1901839,P
40885,1901840,P
40886,1901841,P
40887,1901842,P
40888,1901843,P
40889,1901844,P
